test,condition,hours,rms
3rd_test,disp_240Hz_ideal,304.4594,0.026151775
3rd_test,disp_240Hz_ideal,304.7928,0.04389677
3rd_test,disp_240Hz_ideal,305.1261,0.024097574
3rd_test,disp_240Hz_ideal,305.4594,0.036924934
3rd_test,disp_240Hz_ideal,305.7928,0.038406727
3rd_test,disp_240Hz_ideal,306.1261,0.026531631
3rd_test,disp_240Hz_ideal,306.4594,0.042334684
3rd_test,disp_240Hz_ideal,306.7928,0.035230867
3rd_test,disp_240Hz_ideal,307.1261,0.032963431
3rd_test,disp_240Hz_ideal,307.4594,0.047327418
3rd_test,disp_240Hz_ideal,307.7928,0.04420116
3rd_test,disp_240Hz_ideal,308.1261,0.0413561
3rd_test,disp_240Hz_ideal,308.4594,0.025982724
3rd_test,disp_240Hz_ideal,308.7928,0.036914522
3rd_test,disp_240Hz_ideal,309.1261,0.021950503
3rd_test,disp_240Hz_ideal,309.4594,0.054413977
3rd_test,disp_240Hz_ideal,309.7928,0.047226136
3rd_test,disp_240Hz_ideal,310.1261,0.041599876
3rd_test,disp_240Hz_ideal,310.4594,0.036107747
3rd_test,disp_240Hz_ideal,310.7928,0.035987503
3rd_test,disp_240Hz_ideal,311.1261,0.031156617
3rd_test,disp_240Hz_ideal,311.4594,0.076335304
3rd_test,disp_240Hz_ideal,311.7928,0.027560657
3rd_test,disp_240Hz_ideal,312.1261,0.050119228
3rd_test,disp_240Hz_ideal,312.4594,0.047926083
3rd_test,disp_240Hz_ideal,312.7928,0.052690715
3rd_test,disp_240Hz_ideal,313.1261,0.043056536
3rd_test,disp_240Hz_ideal,313.4594,0.033697543
3rd_test,disp_240Hz_ideal,313.7928,0.031335801
3rd_test,disp_240Hz_ideal,314.1261,0.040021205
3rd_test,disp_240Hz_ideal,314.4594,0.038114333
3rd_test,disp_240Hz_ideal,314.7928,0.032074605
3rd_test,disp_240Hz_ideal,315.1261,0.049731371
3rd_test,disp_240Hz_ideal,315.4594,0.04142465
3rd_test,disp_240Hz_ideal,315.7928,0.03848806
3rd_test,disp_240Hz_ideal,316.1261,0.030529327
3rd_test,disp_240Hz_ideal,316.4594,0.046663049
3rd_test,disp_240Hz_ideal,316.7928,0.044962109
3rd_test,disp_240Hz_ideal,317.1261,0.030857667
3rd_test,disp_240Hz_ideal,317.4594,0.030172275
3rd_test,disp_240Hz_ideal,317.7928,0.033102758
3rd_test,disp_240Hz_ideal,318.1261,0.047082437
3rd_test,disp_240Hz_ideal,318.4594,0.031581643
3rd_test,disp_240Hz_ideal,318.7928,0.027390518
3rd_test,disp_240Hz_ideal,319.1261,0.038589903
3rd_test,disp_240Hz_ideal,319.4594,0.031670149
3rd_test,disp_240Hz_ideal,319.7928,0.034444452
3rd_test,disp_240Hz_ideal,320.1261,0.028797438
3rd_test,disp_240Hz_ideal,320.4594,0.033560743
3rd_test,disp_240Hz_ideal,320.7928,0.037055495
3rd_test,disp_240Hz_ideal,321.1261,0.043921874
3rd_test,disp_240Hz_ideal,321.4594,0.041758866
3rd_test,disp_240Hz_ideal,321.7928,0.049780234
3rd_test,disp_240Hz_ideal,322.1261,0.039601059
3rd_test,disp_240Hz_ideal,322.4594,0.033057801
3rd_test,disp_240Hz_ideal,322.7928,0.031296994
3rd_test,disp_240Hz_ideal,323.1261,0.037832361
3rd_test,disp_240Hz_ideal,323.4594,0.041094963
3rd_test,disp_240Hz_ideal,323.7928,0.027006993
3rd_test,disp_240Hz_ideal,324.1261,0.034837773
3rd_test,disp_240Hz_ideal,324.4594,0.035370435
3rd_test,disp_240Hz_ideal,324.7928,0.034070218
3rd_test,disp_240Hz_ideal,325.1261,0.051462264
3rd_test,disp_240Hz_ideal,325.4594,0.028724844
3rd_test,disp_240Hz_ideal,325.7928,0.036253403
3rd_test,disp_240Hz_ideal,326.1261,0.046949136
3rd_test,disp_240Hz_ideal,326.4594,0.050726754
3rd_test,disp_240Hz_ideal,326.7928,0.046140457
3rd_test,disp_240Hz_ideal,327.1261,0.041072151
3rd_test,disp_240Hz_ideal,327.4594,0.054051039
3rd_test,disp_240Hz_ideal,327.7928,0.028677727
3rd_test,disp_240Hz_ideal,328.1261,0.029081836
3rd_test,disp_240Hz_ideal,328.4594,0.044485912
3rd_test,disp_240Hz_ideal,328.7928,0.032973598
3rd_test,disp_240Hz_ideal,329.1261,0.040259761
3rd_test,disp_240Hz_ideal,329.4594,0.050615678
3rd_test,disp_240Hz_ideal,329.7928,0.032854529
3rd_test,disp_240Hz_ideal,330.1261,0.035215601
3rd_test,disp_240Hz_ideal,330.4594,0.038202147
3rd_test,disp_240Hz_ideal,330.7928,0.03269228
3rd_test,disp_240Hz_ideal,331.1261,0.035435463
3rd_test,disp_240Hz_ideal,331.4594,0.028794841
3rd_test,disp_240Hz_ideal,331.7928,0.037709918
3rd_test,disp_240Hz_ideal,332.1261,0.030642349
3rd_test,disp_240Hz_ideal,332.4594,0.046349813
3rd_test,disp_240Hz_ideal,332.7928,0.035470922
3rd_test,disp_240Hz_ideal,333.1261,0.036172639
3rd_test,disp_240Hz_ideal,333.4594,0.046949197
3rd_test,disp_240Hz_ideal,333.7928,0.044680747
3rd_test,disp_240Hz_ideal,334.1261,0.045792692
3rd_test,disp_240Hz_ideal,334.4594,0.031811709
3rd_test,disp_240Hz_ideal,334.7928,0.029226096
3rd_test,disp_240Hz_ideal,335.1261,0.032976743
3rd_test,disp_240Hz_ideal,335.4594,0.037539633
3rd_test,disp_240Hz_ideal,335.7928,0.032871315
3rd_test,disp_240Hz_ideal,336.1261,0.034087738
3rd_test,disp_240Hz_ideal,336.4594,0.041187635
3rd_test,disp_240Hz_ideal,336.7928,0.033031703
3rd_test,disp_240Hz_ideal,337.1261,0.034851786
3rd_test,disp_240Hz_ideal,337.4594,0.019602952
3rd_test,disp_240Hz_ideal,337.7928,0.032550423
3rd_test,disp_240Hz_ideal,338.1261,0.041266942
3rd_test,disp_240Hz_ideal,338.4594,0.025111084
3rd_test,disp_240Hz_ideal,338.7928,0.035566053
3rd_test,disp_240Hz_ideal,339.1261,0.0483147
3rd_test,disp_240Hz_ideal,339.4594,0.03500559
3rd_test,disp_240Hz_ideal,339.7928,0.029480518
3rd_test,disp_240Hz_ideal,340.1261,0.034399447
3rd_test,disp_240Hz_ideal,340.4594,0.065242386
3rd_test,disp_240Hz_ideal,340.7928,0.026798862
3rd_test,disp_240Hz_ideal,341.1261,0.045998582
3rd_test,disp_240Hz_ideal,341.4594,0.045678283
3rd_test,disp_240Hz_ideal,341.7928,0.032286512
3rd_test,disp_240Hz_ideal,342.1261,0.032800223
3rd_test,disp_240Hz_ideal,342.4594,0.032885705
3rd_test,disp_240Hz_ideal,342.7928,0.042839818
3rd_test,disp_240Hz_ideal,343.1261,0.042392204
3rd_test,disp_240Hz_ideal,343.4594,0.036199597
3rd_test,disp_240Hz_ideal,343.7928,0.026207543
3rd_test,disp_240Hz_ideal,344.1261,0.035338383
3rd_test,disp_240Hz_ideal,344.4594,0.034899705
3rd_test,disp_240Hz_ideal,344.7928,0.0337922
3rd_test,disp_240Hz_ideal,345.1261,0.032248394
3rd_test,disp_240Hz_ideal,345.4594,0.043882861
3rd_test,disp_240Hz_ideal,345.7928,0.041343979
3rd_test,disp_240Hz_ideal,346.1261,0.049124592
3rd_test,disp_240Hz_ideal,346.4594,0.049314831
3rd_test,disp_240Hz_ideal,346.7928,0.025637389
3rd_test,disp_240Hz_ideal,347.1261,0.030169178
3rd_test,disp_240Hz_ideal,347.4594,0.045364211
3rd_test,disp_240Hz_ideal,347.7928,0.027978788
3rd_test,disp_240Hz_ideal,348.1261,0.023444959
3rd_test,disp_240Hz_ideal,348.4594,0.038197804
3rd_test,disp_240Hz_ideal,348.7928,0.028396378
3rd_test,disp_240Hz_ideal,349.1261,0.031088087
3rd_test,disp_240Hz_ideal,349.4594,0.033977103
3rd_test,disp_240Hz_ideal,349.7928,0.029500907
3rd_test,disp_240Hz_ideal,350.1261,0.027712411
3rd_test,disp_240Hz_ideal,350.4594,0.038092716
3rd_test,disp_240Hz_ideal,350.7928,0.05258705
3rd_test,disp_240Hz_ideal,351.1261,0.042095601
3rd_test,disp_240Hz_ideal,351.4594,0.055474101
3rd_test,disp_240Hz_ideal,351.7928,0.039503112
3rd_test,disp_240Hz_ideal,352.1261,0.03394276
3rd_test,disp_240Hz_ideal,352.4594,0.03314892
3rd_test,disp_240Hz_ideal,352.7928,0.044008644
3rd_test,disp_240Hz_ideal,353.1261,0.039836668
3rd_test,disp_240Hz_ideal,353.4594,0.054167358
3rd_test,disp_240Hz_ideal,361.1586,0.03782846
3rd_test,disp_240Hz_ideal,361.4031,0.042991093
3rd_test,disp_240Hz_ideal,361.7364,0.05132533
3rd_test,disp_240Hz_ideal,362.0697,0.035816359
3rd_test,disp_240Hz_ideal,362.4031,0.035928447
3rd_test,disp_240Hz_ideal,362.7364,0.034131822
3rd_test,disp_240Hz_ideal,363.0697,0.039361396
3rd_test,disp_240Hz_ideal,363.4031,0.042623246
3rd_test,disp_240Hz_ideal,363.7364,0.034204722
3rd_test,disp_240Hz_ideal,364.0697,0.028816527
3rd_test,disp_240Hz_ideal,364.4031,0.02862963
3rd_test,disp_240Hz_ideal,364.7364,0.05139438
3rd_test,disp_240Hz_ideal,365.0697,0.050119558
3rd_test,disp_240Hz_ideal,365.4031,0.039360966
3rd_test,disp_240Hz_ideal,365.7364,0.048135787
3rd_test,disp_240Hz_ideal,366.0697,0.03615322
3rd_test,disp_240Hz_ideal,366.4031,0.035778572
3rd_test,disp_240Hz_ideal,366.7364,0.044573326
3rd_test,disp_240Hz_ideal,367.0697,0.032947621
3rd_test,disp_240Hz_ideal,367.4031,0.04475898
3rd_test,disp_240Hz_ideal,367.7364,0.045952337
3rd_test,disp_240Hz_ideal,368.0697,0.054037833
3rd_test,disp_240Hz_ideal,368.4031,0.04094171
3rd_test,disp_240Hz_ideal,368.7364,0.034813384
3rd_test,disp_240Hz_ideal,369.0697,0.030202216
3rd_test,disp_240Hz_ideal,369.4031,0.052475855
3rd_test,disp_240Hz_ideal,369.7364,0.041344583
3rd_test,disp_240Hz_ideal,370.0697,0.036357113
3rd_test,disp_240Hz_ideal,370.4031,0.031642628
3rd_test,disp_240Hz_ideal,370.7364,0.038144622
3rd_test,disp_240Hz_ideal,371.0697,0.042714252
3rd_test,disp_240Hz_ideal,371.4031,0.041504868
3rd_test,disp_240Hz_ideal,371.7364,0.045020846
3rd_test,disp_240Hz_ideal,372.0697,0.029199834
3rd_test,disp_240Hz_ideal,372.4031,0.023829855
3rd_test,disp_240Hz_ideal,372.7364,0.025264752
3rd_test,disp_240Hz_ideal,373.0697,0.042820925
3rd_test,disp_240Hz_ideal,373.4031,0.038151607
3rd_test,disp_240Hz_ideal,373.7364,0.033888811
3rd_test,disp_240Hz_ideal,374.0697,0.023581398
3rd_test,disp_240Hz_ideal,374.4031,0.036278108
3rd_test,disp_240Hz_ideal,374.7364,0.037206036
3rd_test,disp_240Hz_ideal,375.0697,0.029743703
3rd_test,disp_240Hz_ideal,375.4031,0.039262191
3rd_test,disp_240Hz_ideal,375.7364,0.027354092
3rd_test,disp_240Hz_ideal,376.0697,0.031726794
3rd_test,disp_240Hz_ideal,376.4031,0.036072022
3rd_test,disp_240Hz_ideal,376.7364,0.030230195
3rd_test,disp_240Hz_ideal,377.0697,0.029991631
3rd_test,disp_240Hz_ideal,377.4031,0.042096474
3rd_test,disp_240Hz_ideal,377.7364,0.028039735
3rd_test,disp_240Hz_ideal,378.0697,0.041546776
3rd_test,disp_240Hz_ideal,378.4031,0.036893566
3rd_test,disp_240Hz_ideal,378.7364,0.029452997
3rd_test,disp_240Hz_ideal,379.0697,0.053265151
3rd_test,disp_240Hz_ideal,379.4031,0.041041543
3rd_test,disp_240Hz_ideal,379.7364,0.040084474
3rd_test,disp_240Hz_ideal,380.0697,0.046940282
3rd_test,disp_240Hz_ideal,380.4031,0.022650549
3rd_test,disp_240Hz_ideal,380.7364,0.055753269
3rd_test,disp_240Hz_ideal,381.0697,0.045004893
3rd_test,disp_240Hz_ideal,381.4031,0.045860435
3rd_test,disp_240Hz_ideal,381.7364,0.03565777
3rd_test,disp_240Hz_ideal,382.0697,0.048433023
3rd_test,disp_240Hz_ideal,382.4031,0.03963626
3rd_test,disp_240Hz_ideal,382.7364,0.034122974
3rd_test,disp_240Hz_ideal,383.0697,0.036827499
3rd_test,disp_240Hz_ideal,383.4031,0.05069055
3rd_test,disp_240Hz_ideal,383.7364,0.035080366
3rd_test,disp_240Hz_ideal,384.0697,0.031849417
3rd_test,disp_240Hz_ideal,384.4031,0.043526879
3rd_test,disp_240Hz_ideal,384.7364,0.043089053
3rd_test,disp_240Hz_ideal,385.0697,0.046822385
3rd_test,disp_240Hz_ideal,385.4031,0.038512739
3rd_test,disp_240Hz_ideal,385.7364,0.02416718
3rd_test,disp_240Hz_ideal,386.0697,0.03834346
3rd_test,disp_240Hz_ideal,386.4031,0.042735961
3rd_test,disp_240Hz_ideal,386.7364,0.038255347
3rd_test,disp_240Hz_ideal,387.0697,0.037246303
3rd_test,disp_240Hz_ideal,387.4031,0.03357626
3rd_test,disp_240Hz_ideal,387.7364,0.037005362
3rd_test,disp_240Hz_ideal,388.0697,0.031422601
3rd_test,disp_240Hz_ideal,388.4031,0.030522094
3rd_test,disp_240Hz_ideal,388.7364,0.030082018
3rd_test,disp_240Hz_ideal,389.0697,0.036669801
3rd_test,disp_240Hz_ideal,389.4031,0.051913754
3rd_test,disp_240Hz_ideal,389.7364,0.047261573
3rd_test,disp_240Hz_ideal,390.0697,0.039777017
3rd_test,disp_240Hz_ideal,390.4031,0.044262473
3rd_test,disp_240Hz_ideal,390.7364,0.021801198
3rd_test,disp_240Hz_ideal,391.0697,0.038224734
3rd_test,disp_240Hz_ideal,391.4031,0.029490376
3rd_test,disp_240Hz_ideal,391.7364,0.045338365
3rd_test,disp_240Hz_ideal,392.0697,0.0350523
3rd_test,disp_240Hz_ideal,392.4031,0.028403618
3rd_test,disp_240Hz_ideal,392.7364,0.030338868
3rd_test,disp_240Hz_ideal,393.0697,0.055690374
3rd_test,disp_240Hz_ideal,393.4031,0.045724205
3rd_test,disp_240Hz_ideal,393.7364,0.027811837
3rd_test,disp_240Hz_ideal,394.0697,0.032197882
3rd_test,disp_240Hz_ideal,394.4031,0.036088622
3rd_test,disp_240Hz_ideal,394.7364,0.031640973
3rd_test,disp_240Hz_ideal,395.0697,0.033841051
3rd_test,disp_240Hz_ideal,395.4031,0.038969736
3rd_test,disp_240Hz_ideal,395.7364,0.031269115
3rd_test,disp_240Hz_ideal,396.0697,0.039046027
3rd_test,disp_240Hz_ideal,396.4031,0.024625596
3rd_test,disp_240Hz_ideal,396.7364,0.029415117
3rd_test,disp_240Hz_ideal,397.0697,0.038534301
3rd_test,disp_240Hz_ideal,397.4031,0.025455118
3rd_test,disp_240Hz_ideal,397.7364,0.031189228
3rd_test,disp_240Hz_ideal,398.0697,0.027508979
3rd_test,disp_240Hz_ideal,398.4031,0.024370366
3rd_test,disp_240Hz_ideal,398.7364,0.041660428
3rd_test,disp_240Hz_ideal,399.0697,0.048623774
3rd_test,disp_240Hz_ideal,399.4031,0.032536286
3rd_test,disp_240Hz_ideal,399.7364,0.033649491
3rd_test,disp_240Hz_ideal,400.0697,0.04573586
3rd_test,disp_240Hz_ideal,400.4031,0.022858607
3rd_test,disp_240Hz_ideal,400.7364,0.030730718
3rd_test,disp_240Hz_ideal,401.0697,0.041921211
3rd_test,disp_240Hz_ideal,401.4031,0.025838411
3rd_test,disp_240Hz_ideal,401.7364,0.032916294
3rd_test,disp_240Hz_ideal,402.0697,0.031443836
3rd_test,disp_240Hz_ideal,402.4031,0.046916636
3rd_test,disp_240Hz_ideal,402.7364,0.032565264
3rd_test,disp_240Hz_ideal,403.0697,0.039101509
3rd_test,disp_240Hz_ideal,403.4031,0.038049829
3rd_test,disp_240Hz_ideal,403.7364,0.026696793
3rd_test,disp_240Hz_ideal,404.0697,0.035204465
3rd_test,disp_240Hz_ideal,404.4031,0.035739808
3rd_test,disp_240Hz_ideal,404.7364,0.037611426
3rd_test,disp_240Hz_ideal,405.0697,0.031142015
3rd_test,disp_240Hz_ideal,405.4031,0.023889341
3rd_test,disp_240Hz_ideal,405.7364,0.042263027
3rd_test,disp_240Hz_ideal,406.0697,0.044015353
3rd_test,disp_240Hz_ideal,406.4031,0.045224353
3rd_test,disp_240Hz_ideal,406.7364,0.02729874
3rd_test,disp_240Hz_ideal,407.0697,0.032702744
3rd_test,disp_240Hz_ideal,407.4031,0.043313135
3rd_test,disp_240Hz_ideal,407.7364,0.037495025
3rd_test,disp_240Hz_ideal,408.0697,0.033558544
3rd_test,disp_240Hz_ideal,408.4031,0.033456465
3rd_test,disp_240Hz_ideal,408.7364,0.062949052
3rd_test,disp_240Hz_ideal,409.0697,0.035780312
3rd_test,disp_240Hz_ideal,409.4031,0.052016289
3rd_test,disp_240Hz_ideal,409.7364,0.028471377
3rd_test,disp_240Hz_ideal,410.0697,0.040562026
3rd_test,disp_240Hz_ideal,410.4031,0.05394691
3rd_test,disp_240Hz_ideal,410.7364,0.030846455
3rd_test,disp_240Hz_ideal,411.0697,0.030410929
3rd_test,disp_240Hz_ideal,411.4031,0.036535864
3rd_test,disp_240Hz_ideal,411.7364,0.02834416
3rd_test,disp_240Hz_ideal,412.0697,0.045816433
3rd_test,disp_240Hz_ideal,412.4031,0.049144845
3rd_test,disp_240Hz_ideal,412.7364,0.028306178
3rd_test,disp_240Hz_ideal,413.0697,0.039605674
3rd_test,disp_240Hz_ideal,413.4031,0.025410825
3rd_test,disp_240Hz_ideal,413.7364,0.039887577
3rd_test,disp_240Hz_ideal,414.0697,0.035744803
3rd_test,disp_240Hz_ideal,414.4031,0.040919506
3rd_test,disp_240Hz_ideal,414.7364,0.036905968
3rd_test,disp_240Hz_ideal,415.0697,0.031834865
3rd_test,disp_240Hz_ideal,415.4031,0.043949533
3rd_test,disp_240Hz_ideal,415.7364,0.058486203
3rd_test,disp_240Hz_ideal,416.0697,0.046853571
3rd_test,disp_240Hz_ideal,416.4031,0.034889659
3rd_test,disp_240Hz_ideal,416.7364,0.034206918
3rd_test,disp_240Hz_ideal,417.0697,0.040559962
3rd_test,disp_240Hz_ideal,417.4031,0.050106366
3rd_test,disp_240Hz_ideal,417.7364,0.040971276
3rd_test,disp_240Hz_ideal,418.0697,0.023769308
3rd_test,disp_240Hz_ideal,418.4031,0.040437824
3rd_test,disp_240Hz_ideal,418.7364,0.031093799
3rd_test,disp_240Hz_ideal,419.0697,0.032452453
3rd_test,disp_240Hz_ideal,419.4031,0.038739449
3rd_test,disp_240Hz_ideal,419.7364,0.039005589
3rd_test,disp_240Hz_ideal,420.0697,0.030664479
3rd_test,disp_240Hz_ideal,420.4031,0.043559395
3rd_test,disp_240Hz_ideal,420.7364,0.031439265
3rd_test,disp_240Hz_ideal,421.0697,0.029018161
3rd_test,disp_240Hz_ideal,421.4031,0.04756615
3rd_test,disp_240Hz_ideal,421.7364,0.039468105
3rd_test,disp_240Hz_ideal,422.0697,0.039886158
3rd_test,disp_240Hz_ideal,422.4031,0.038801276
3rd_test,disp_240Hz_ideal,422.7364,0.020651025
3rd_test,disp_240Hz_ideal,423.0697,0.056501945
3rd_test,disp_240Hz_ideal,423.4031,0.038077302
3rd_test,disp_240Hz_ideal,423.7364,0.03391061
3rd_test,disp_240Hz_ideal,424.0697,0.042919508
3rd_test,disp_240Hz_ideal,424.4031,0.044647952
3rd_test,disp_240Hz_ideal,424.7364,0.033449024
3rd_test,disp_240Hz_ideal,425.0697,0.045049626
3rd_test,disp_240Hz_ideal,425.4031,0.028048815
3rd_test,disp_240Hz_ideal,425.7364,0.042887823
3rd_test,disp_240Hz_ideal,426.0697,0.026452131
3rd_test,disp_240Hz_ideal,426.4031,0.044397051
3rd_test,disp_240Hz_ideal,426.7364,0.023897378
3rd_test,disp_240Hz_ideal,427.0697,0.030115639
3rd_test,disp_240Hz_ideal,427.4031,0.05144444
3rd_test,disp_240Hz_ideal,427.7364,0.038097122
3rd_test,disp_240Hz_ideal,428.0697,0.021828253
3rd_test,disp_240Hz_ideal,428.4031,0.033389016
3rd_test,disp_240Hz_ideal,428.7364,0.034183938
3rd_test,disp_240Hz_ideal,429.0697,0.04215138
3rd_test,disp_240Hz_ideal,429.4031,0.019417854
3rd_test,disp_240Hz_ideal,429.7364,0.034096797
3rd_test,disp_240Hz_ideal,430.0697,0.033764276
3rd_test,disp_240Hz_ideal,430.4031,0.044519057
3rd_test,disp_240Hz_ideal,430.7364,0.037791967
3rd_test,disp_240Hz_ideal,431.0697,0.044230131
3rd_test,disp_240Hz_ideal,431.4031,0.046627698
3rd_test,disp_240Hz_ideal,431.7364,0.028082058
3rd_test,disp_240Hz_ideal,432.0697,0.02582486
3rd_test,disp_240Hz_ideal,432.4031,0.050445343
3rd_test,disp_240Hz_ideal,432.7364,0.028120819
3rd_test,disp_240Hz_ideal,433.0697,0.037559207
3rd_test,disp_240Hz_ideal,433.4031,0.031928872
3rd_test,disp_240Hz_ideal,433.7364,0.053270092
3rd_test,disp_240Hz_ideal,434.0697,0.045507059
3rd_test,disp_240Hz_ideal,434.4031,0.038497742
3rd_test,disp_240Hz_ideal,434.7364,0.038353084
3rd_test,disp_240Hz_ideal,435.0697,0.043334428
3rd_test,disp_240Hz_ideal,435.4031,0.049237206
3rd_test,disp_240Hz_ideal,435.7364,0.036064503
3rd_test,disp_240Hz_ideal,436.0697,0.036953507
3rd_test,disp_240Hz_ideal,436.4031,0.040830785
3rd_test,disp_240Hz_ideal,436.7364,0.046240447
3rd_test,disp_240Hz_ideal,437.0697,0.034489128
3rd_test,disp_240Hz_ideal,437.4031,0.030783655
3rd_test,disp_240Hz_ideal,437.7364,0.037497442
3rd_test,disp_240Hz_ideal,438.0697,0.028567402
3rd_test,disp_240Hz_ideal,438.4031,0.039469572
3rd_test,disp_240Hz_ideal,438.7364,0.039950651
3rd_test,disp_240Hz_ideal,439.0697,0.030264797
3rd_test,disp_240Hz_ideal,439.4031,0.02938251
3rd_test,disp_240Hz_ideal,439.7364,0.04610492
3rd_test,disp_240Hz_ideal,440.0697,0.033308075
3rd_test,disp_240Hz_ideal,440.4031,0.033070383
3rd_test,disp_240Hz_ideal,440.7364,0.032835806
3rd_test,disp_240Hz_ideal,441.0697,0.036106071
3rd_test,disp_240Hz_ideal,441.4031,0.037974981
3rd_test,disp_240Hz_ideal,441.7364,0.026412351
3rd_test,disp_240Hz_ideal,442.0697,0.0358735
3rd_test,disp_240Hz_ideal,442.4031,0.052832971
3rd_test,disp_240Hz_ideal,442.7364,0.018750197
3rd_test,disp_240Hz_ideal,443.0697,0.026027591
3rd_test,disp_240Hz_ideal,443.4031,0.037211588
3rd_test,disp_240Hz_ideal,443.7364,0.042629032
3rd_test,disp_240Hz_ideal,444.0697,0.042624298
3rd_test,disp_240Hz_ideal,444.4031,0.057312152
3rd_test,disp_240Hz_ideal,444.7364,0.062249459
3rd_test,disp_240Hz_ideal,445.0697,0.036797489
3rd_test,disp_240Hz_ideal,445.4031,0.042643641
3rd_test,disp_240Hz_ideal,445.7364,0.051659775
3rd_test,disp_240Hz_ideal,446.0697,0.03095398
3rd_test,disp_240Hz_ideal,446.4031,0.026764378
3rd_test,disp_240Hz_ideal,446.7364,0.040124097
3rd_test,disp_240Hz_ideal,447.0697,0.039468933
3rd_test,disp_240Hz_ideal,447.4031,0.038391681
3rd_test,disp_240Hz_ideal,447.7364,0.040693775
3rd_test,disp_240Hz_ideal,448.0697,0.039270487
3rd_test,disp_240Hz_ideal,448.4031,0.042008272
3rd_test,disp_240Hz_ideal,448.7364,0.046495977
3rd_test,disp_240Hz_ideal,449.0697,0.045441606
3rd_test,disp_240Hz_ideal,449.4031,0.037911588
3rd_test,disp_240Hz_ideal,449.7364,0.048328441
3rd_test,disp_240Hz_ideal,450.0697,0.032691428
3rd_test,disp_240Hz_ideal,450.4031,0.033347169
3rd_test,disp_240Hz_ideal,450.7364,0.045005191
3rd_test,disp_240Hz_ideal,451.0697,0.044586629
3rd_test,disp_240Hz_ideal,451.4031,0.038179044
3rd_test,disp_240Hz_ideal,451.7364,0.031478492
3rd_test,disp_240Hz_ideal,452.0697,0.051759791
3rd_test,disp_240Hz_ideal,452.4031,0.058803943
3rd_test,disp_240Hz_ideal,452.7364,0.058951916
3rd_test,disp_240Hz_ideal,453.0697,0.034260385
3rd_test,disp_240Hz_ideal,453.4031,0.055399439
3rd_test,disp_240Hz_ideal,453.7364,0.04179922
3rd_test,disp_240Hz_ideal,454.0697,0.036834456
3rd_test,disp_240Hz_ideal,454.4031,0.044855695
3rd_test,disp_240Hz_ideal,454.7364,0.030111945
3rd_test,disp_240Hz_ideal,455.0697,0.026855044
3rd_test,disp_240Hz_ideal,455.4031,0.030689737
3rd_test,disp_240Hz_ideal,455.7364,0.032617092
3rd_test,disp_240Hz_ideal,456.0697,0.033048999
3rd_test,disp_240Hz_ideal,456.4031,0.032866976
3rd_test,disp_240Hz_ideal,456.7364,0.033316604
3rd_test,disp_240Hz_ideal,457.0697,0.024276622
3rd_test,disp_240Hz_ideal,457.4031,0.039453034
3rd_test,disp_240Hz_ideal,457.7364,0.036955169
3rd_test,disp_240Hz_ideal,458.0697,0.025230012
3rd_test,disp_240Hz_ideal,458.4031,0.030773105
3rd_test,disp_240Hz_ideal,458.7364,0.036660422
3rd_test,disp_240Hz_ideal,459.0697,0.028991328
3rd_test,disp_240Hz_ideal,459.4031,0.035085159
3rd_test,disp_240Hz_ideal,459.7364,0.032288937
3rd_test,disp_240Hz_ideal,460.0697,0.031235687
3rd_test,disp_240Hz_ideal,460.4031,0.055165877
3rd_test,disp_240Hz_ideal,460.7364,0.031141469
3rd_test,disp_240Hz_ideal,461.0697,0.042351781
3rd_test,disp_240Hz_ideal,461.4031,0.040291508
3rd_test,disp_240Hz_ideal,461.7364,0.033265408
3rd_test,disp_240Hz_ideal,462.0697,0.044251366
3rd_test,disp_240Hz_ideal,462.4031,0.043636113
3rd_test,disp_240Hz_ideal,462.7364,0.03498755
3rd_test,disp_240Hz_ideal,463.0697,0.034738341
3rd_test,disp_240Hz_ideal,463.4031,0.04200632
3rd_test,disp_240Hz_ideal,463.7364,0.03311394
3rd_test,disp_240Hz_ideal,464.0697,0.030667579
3rd_test,disp_240Hz_ideal,464.4031,0.040840055
3rd_test,disp_240Hz_ideal,464.7364,0.027559737
3rd_test,disp_240Hz_ideal,465.0697,0.045445609
3rd_test,disp_240Hz_ideal,465.4031,0.04142461
3rd_test,disp_240Hz_ideal,465.7364,0.03807958
3rd_test,disp_240Hz_ideal,466.0697,0.044943074
3rd_test,disp_240Hz_ideal,466.4031,0.0347556
3rd_test,disp_240Hz_ideal,466.7364,0.037029186
3rd_test,disp_240Hz_ideal,467.0697,0.036099447
3rd_test,disp_240Hz_ideal,467.4031,0.055257947
3rd_test,disp_240Hz_ideal,467.7364,0.035406277
3rd_test,disp_240Hz_ideal,468.0697,0.032358289
3rd_test,disp_240Hz_ideal,468.4031,0.03365407
3rd_test,disp_240Hz_ideal,468.7364,0.034796265
3rd_test,disp_240Hz_ideal,469.0697,0.048179383
3rd_test,disp_240Hz_ideal,469.4031,0.03543839
3rd_test,disp_240Hz_ideal,469.7364,0.036175948
3rd_test,disp_240Hz_ideal,470.0697,0.050341083
3rd_test,disp_240Hz_ideal,470.4031,0.034877514
3rd_test,disp_240Hz_ideal,470.7364,0.0531386
3rd_test,disp_240Hz_ideal,471.0697,0.036490033
3rd_test,disp_240Hz_ideal,471.4031,0.038487695
