test,condition,featureset,hours,score,threshold
3rd_test,disp_full_48kHz,dimensionless,267.7928,1.648063,6.028933
3rd_test,disp_full_48kHz,dimensionless,268.1261,1.662943,6.028933
3rd_test,disp_full_48kHz,dimensionless,268.4594,2.472117,6.028933
3rd_test,disp_full_48kHz,dimensionless,268.7928,1.933415,6.028933
3rd_test,disp_full_48kHz,dimensionless,269.1261,2.876166,6.028933
3rd_test,disp_full_48kHz,dimensionless,269.4594,2.397822,6.028933
3rd_test,disp_full_48kHz,dimensionless,269.7928,2.676992,6.028933
3rd_test,disp_full_48kHz,dimensionless,270.1261,1.894299,6.028933
3rd_test,disp_full_48kHz,dimensionless,270.4594,2.376179,6.028933
3rd_test,disp_full_48kHz,dimensionless,270.7928,2.451132,6.028933
3rd_test,disp_full_48kHz,dimensionless,271.1261,1.981442,6.028933
3rd_test,disp_full_48kHz,dimensionless,271.4594,2.210419,6.028933
3rd_test,disp_full_48kHz,dimensionless,271.7928,1.534959,6.028933
3rd_test,disp_full_48kHz,dimensionless,272.1261,2.975099,6.028933
3rd_test,disp_full_48kHz,dimensionless,272.4594,1.214198,6.028933
3rd_test,disp_full_48kHz,dimensionless,272.7928,1.653485,6.028933
3rd_test,disp_full_48kHz,dimensionless,273.1261,2.409084,6.028933
3rd_test,disp_full_48kHz,dimensionless,273.4594,2.27026,6.028933
3rd_test,disp_full_48kHz,dimensionless,273.7928,2.424006,6.028933
3rd_test,disp_full_48kHz,dimensionless,274.1261,1.814083,6.028933
3rd_test,disp_full_48kHz,dimensionless,274.4594,2.048346,6.028933
3rd_test,disp_full_48kHz,dimensionless,274.7928,1.689982,6.028933
3rd_test,disp_full_48kHz,dimensionless,275.1261,2.602688,6.028933
3rd_test,disp_full_48kHz,dimensionless,275.4594,2.767752,6.028933
3rd_test,disp_full_48kHz,dimensionless,275.7928,2.705393,6.028933
3rd_test,disp_full_48kHz,dimensionless,276.1261,3.273839,6.028933
3rd_test,disp_full_48kHz,dimensionless,276.4594,2.007415,6.028933
3rd_test,disp_full_48kHz,dimensionless,276.7928,1.411715,6.028933
3rd_test,disp_full_48kHz,dimensionless,277.1261,2.641509,6.028933
3rd_test,disp_full_48kHz,dimensionless,277.4594,1.741047,6.028933
3rd_test,disp_full_48kHz,dimensionless,277.7928,3.34867,6.028933
3rd_test,disp_full_48kHz,dimensionless,278.1261,1.44531,6.028933
3rd_test,disp_full_48kHz,dimensionless,278.4594,2.709744,6.028933
3rd_test,disp_full_48kHz,dimensionless,278.7928,2.202032,6.028933
3rd_test,disp_full_48kHz,dimensionless,279.1261,3.465511,6.028933
3rd_test,disp_full_48kHz,dimensionless,279.4594,1.636315,6.028933
3rd_test,disp_full_48kHz,dimensionless,279.7928,3.128762,6.028933
3rd_test,disp_full_48kHz,dimensionless,280.1261,2.192817,6.028933
3rd_test,disp_full_48kHz,dimensionless,280.4594,1.533128,6.028933
3rd_test,disp_full_48kHz,dimensionless,280.7928,2.481498,6.028933
3rd_test,disp_full_48kHz,dimensionless,281.1261,1.603467,6.028933
3rd_test,disp_full_48kHz,dimensionless,281.4594,1.463531,6.028933
3rd_test,disp_full_48kHz,dimensionless,281.7928,1.960082,6.028933
3rd_test,disp_full_48kHz,dimensionless,282.1261,1.78801,6.028933
3rd_test,disp_full_48kHz,dimensionless,282.4594,3.172589,6.028933
3rd_test,disp_full_48kHz,dimensionless,282.7928,2.356628,6.028933
3rd_test,disp_full_48kHz,dimensionless,283.1261,2.441531,6.028933
3rd_test,disp_full_48kHz,dimensionless,283.4594,7.087383,6.028933
3rd_test,disp_full_48kHz,dimensionless,283.7928,1.723294,6.028933
3rd_test,disp_full_48kHz,dimensionless,284.1261,1.553615,6.028933
3rd_test,disp_full_48kHz,dimensionless,284.4594,2.542451,6.028933
3rd_test,disp_full_48kHz,dimensionless,284.7928,1.760393,6.028933
3rd_test,disp_full_48kHz,dimensionless,285.1261,2.24431,6.028933
3rd_test,disp_full_48kHz,dimensionless,285.4594,1.519597,6.028933
3rd_test,disp_full_48kHz,dimensionless,285.7928,1.484416,6.028933
3rd_test,disp_full_48kHz,dimensionless,286.1261,1.643652,6.028933
3rd_test,disp_full_48kHz,dimensionless,286.4594,2.21586,6.028933
3rd_test,disp_full_48kHz,dimensionless,286.7928,2.514505,6.028933
3rd_test,disp_full_48kHz,dimensionless,287.1261,3.255623,6.028933
3rd_test,disp_full_48kHz,dimensionless,287.4594,2.33609,6.028933
3rd_test,disp_full_48kHz,dimensionless,287.7928,3.241332,6.028933
3rd_test,disp_full_48kHz,dimensionless,288.1261,2.19677,6.028933
3rd_test,disp_full_48kHz,dimensionless,288.4594,5.512753,6.028933
3rd_test,disp_full_48kHz,dimensionless,288.7928,3.013229,6.028933
3rd_test,disp_full_48kHz,dimensionless,289.1261,1.422279,6.028933
3rd_test,disp_full_48kHz,dimensionless,289.4594,4.154944,6.028933
3rd_test,disp_full_48kHz,dimensionless,289.7928,1.886747,6.028933
3rd_test,disp_full_48kHz,dimensionless,290.1261,4.03846,6.028933
3rd_test,disp_full_48kHz,dimensionless,290.4594,2.069999,6.028933
3rd_test,disp_full_48kHz,dimensionless,290.7928,1.847693,6.028933
3rd_test,disp_full_48kHz,dimensionless,291.1261,2.289905,6.028933
3rd_test,disp_full_48kHz,dimensionless,291.4594,3.499427,6.028933
3rd_test,disp_full_48kHz,dimensionless,291.7928,0.834682,6.028933
3rd_test,disp_full_48kHz,dimensionless,292.1261,2.233813,6.028933
3rd_test,disp_full_48kHz,dimensionless,292.4594,3.842889,6.028933
3rd_test,disp_full_48kHz,dimensionless,292.7928,2.768939,6.028933
3rd_test,disp_full_48kHz,dimensionless,293.1261,1.643305,6.028933
3rd_test,disp_full_48kHz,dimensionless,293.4594,2.151057,6.028933
3rd_test,disp_full_48kHz,dimensionless,293.7928,2.190599,6.028933
3rd_test,disp_full_48kHz,dimensionless,294.1261,6.103707,6.028933
3rd_test,disp_full_48kHz,dimensionless,294.4594,2.559184,6.028933
3rd_test,disp_full_48kHz,dimensionless,294.7928,2.63538,6.028933
3rd_test,disp_full_48kHz,dimensionless,295.1261,1.895727,6.028933
3rd_test,disp_full_48kHz,dimensionless,295.4594,1.490997,6.028933
3rd_test,disp_full_48kHz,dimensionless,295.7928,1.830446,6.028933
3rd_test,disp_full_48kHz,dimensionless,296.1261,1.546715,6.028933
3rd_test,disp_full_48kHz,dimensionless,296.4594,1.262171,6.028933
3rd_test,disp_full_48kHz,dimensionless,296.7928,2.271198,6.028933
3rd_test,disp_full_48kHz,dimensionless,297.1261,2.249817,6.028933
3rd_test,disp_full_48kHz,dimensionless,297.4594,3.223214,6.028933
3rd_test,disp_full_48kHz,dimensionless,297.7928,2.18522,6.028933
3rd_test,disp_full_48kHz,dimensionless,298.1261,1.589679,6.028933
3rd_test,disp_full_48kHz,dimensionless,298.4594,3.298457,6.028933
3rd_test,disp_full_48kHz,dimensionless,298.7928,2.444706,6.028933
3rd_test,disp_full_48kHz,dimensionless,299.1261,3.382002,6.028933
3rd_test,disp_full_48kHz,dimensionless,299.4594,1.996035,6.028933
3rd_test,disp_full_48kHz,dimensionless,299.7928,2.400201,6.028933
3rd_test,disp_full_48kHz,dimensionless,300.1261,4.062475,6.028933
3rd_test,disp_full_48kHz,dimensionless,300.4594,2.648084,6.028933
3rd_test,disp_full_48kHz,dimensionless,300.7928,2.568247,6.028933
3rd_test,disp_full_48kHz,dimensionless,301.1261,1.746604,6.028933
3rd_test,disp_full_48kHz,dimensionless,301.4594,3.999683,6.028933
3rd_test,disp_full_48kHz,dimensionless,301.7928,3.327086,6.028933
3rd_test,disp_full_48kHz,dimensionless,302.1261,1.570779,6.028933
3rd_test,disp_full_48kHz,dimensionless,302.4594,2.957716,6.028933
3rd_test,disp_full_48kHz,dimensionless,302.7928,4.788799,6.028933
3rd_test,disp_full_48kHz,dimensionless,303.1261,2.360692,6.028933
3rd_test,disp_full_48kHz,dimensionless,303.4594,1.800135,6.028933
3rd_test,disp_full_48kHz,dimensionless,303.7928,1.570944,6.028933
3rd_test,disp_full_48kHz,dimensionless,304.1261,2.216492,6.028933
3rd_test,disp_full_48kHz,dimensionless,304.4594,3.265828,6.028933
3rd_test,disp_full_48kHz,dimensionless,304.7928,1.41224,6.028933
3rd_test,disp_full_48kHz,dimensionless,305.1261,3.510781,6.028933
3rd_test,disp_full_48kHz,dimensionless,305.4594,4.207899,6.028933
3rd_test,disp_full_48kHz,dimensionless,305.7928,4.796676,6.028933
3rd_test,disp_full_48kHz,dimensionless,306.1261,3.946268,6.028933
3rd_test,disp_full_48kHz,dimensionless,306.4594,1.757751,6.028933
3rd_test,disp_full_48kHz,dimensionless,306.7928,1.742078,6.028933
3rd_test,disp_full_48kHz,dimensionless,307.1261,2.829178,6.028933
3rd_test,disp_full_48kHz,dimensionless,307.4594,1.170765,6.028933
3rd_test,disp_full_48kHz,dimensionless,307.7928,1.821759,6.028933
3rd_test,disp_full_48kHz,dimensionless,308.1261,3.636299,6.028933
3rd_test,disp_full_48kHz,dimensionless,308.4594,5.491895,6.028933
3rd_test,disp_full_48kHz,dimensionless,308.7928,1.391674,6.028933
3rd_test,disp_full_48kHz,dimensionless,309.1261,3.876061,6.028933
3rd_test,disp_full_48kHz,dimensionless,309.4594,2.154726,6.028933
3rd_test,disp_full_48kHz,dimensionless,309.7928,1.423769,6.028933
3rd_test,disp_full_48kHz,dimensionless,310.1261,2.179492,6.028933
3rd_test,disp_full_48kHz,dimensionless,310.4594,3.147656,6.028933
3rd_test,disp_full_48kHz,dimensionless,310.7928,2.318509,6.028933
3rd_test,disp_full_48kHz,dimensionless,311.1261,3.604096,6.028933
3rd_test,disp_full_48kHz,dimensionless,311.4594,2.154458,6.028933
3rd_test,disp_full_48kHz,dimensionless,311.7928,3.103017,6.028933
3rd_test,disp_full_48kHz,dimensionless,312.1261,2.184373,6.028933
3rd_test,disp_full_48kHz,dimensionless,312.4594,1.972664,6.028933
3rd_test,disp_full_48kHz,dimensionless,312.7928,1.618108,6.028933
3rd_test,disp_full_48kHz,dimensionless,313.1261,2.408371,6.028933
3rd_test,disp_full_48kHz,dimensionless,313.4594,2.717943,6.028933
3rd_test,disp_full_48kHz,dimensionless,313.7928,1.841969,6.028933
3rd_test,disp_full_48kHz,dimensionless,314.1261,2.415148,6.028933
3rd_test,disp_full_48kHz,dimensionless,314.4594,1.365033,6.028933
3rd_test,disp_full_48kHz,dimensionless,314.7928,6.428915,6.028933
3rd_test,disp_full_48kHz,dimensionless,315.1261,1.759148,6.028933
3rd_test,disp_full_48kHz,dimensionless,315.4594,2.632307,6.028933
3rd_test,disp_full_48kHz,dimensionless,315.7928,1.114255,6.028933
3rd_test,disp_full_48kHz,dimensionless,316.1261,2.45531,6.028933
3rd_test,disp_full_48kHz,dimensionless,316.4594,3.074553,6.028933
3rd_test,disp_full_48kHz,dimensionless,316.7928,2.177766,6.028933
3rd_test,disp_full_48kHz,dimensionless,317.1261,1.152763,6.028933
3rd_test,disp_full_48kHz,dimensionless,317.4594,1.91338,6.028933
3rd_test,disp_full_48kHz,dimensionless,317.7928,2.462278,6.028933
3rd_test,disp_full_48kHz,dimensionless,318.1261,1.486125,6.028933
3rd_test,disp_full_48kHz,dimensionless,318.4594,1.29463,6.028933
3rd_test,disp_full_48kHz,dimensionless,318.7928,2.414232,6.028933
3rd_test,disp_full_48kHz,dimensionless,319.1261,1.082343,6.028933
3rd_test,disp_full_48kHz,dimensionless,319.4594,2.350411,6.028933
3rd_test,disp_full_48kHz,dimensionless,319.7928,1.489435,6.028933
3rd_test,disp_full_48kHz,dimensionless,320.1261,5.542537,6.028933
3rd_test,disp_full_48kHz,dimensionless,320.4594,1.501459,6.028933
3rd_test,disp_full_48kHz,dimensionless,320.7928,1.401947,6.028933
3rd_test,disp_full_48kHz,dimensionless,321.1261,2.402451,6.028933
3rd_test,disp_full_48kHz,dimensionless,321.4594,1.426574,6.028933
3rd_test,disp_full_48kHz,dimensionless,321.7928,1.375844,6.028933
3rd_test,disp_full_48kHz,dimensionless,322.1261,2.715029,6.028933
3rd_test,disp_full_48kHz,dimensionless,322.4594,1.888221,6.028933
3rd_test,disp_full_48kHz,dimensionless,322.7928,1.740428,6.028933
3rd_test,disp_full_48kHz,dimensionless,323.1261,4.498646,6.028933
3rd_test,disp_full_48kHz,dimensionless,323.4594,3.060739,6.028933
3rd_test,disp_full_48kHz,dimensionless,323.7928,2.759346,6.028933
3rd_test,disp_full_48kHz,dimensionless,324.1261,2.712426,6.028933
3rd_test,disp_full_48kHz,dimensionless,324.4594,2.518955,6.028933
3rd_test,disp_full_48kHz,dimensionless,324.7928,2.548935,6.028933
3rd_test,disp_full_48kHz,dimensionless,325.1261,1.997604,6.028933
3rd_test,disp_full_48kHz,dimensionless,325.4594,1.921078,6.028933
3rd_test,disp_full_48kHz,dimensionless,325.7928,3.250149,6.028933
3rd_test,disp_full_48kHz,dimensionless,326.1261,1.558864,6.028933
3rd_test,disp_full_48kHz,dimensionless,326.4594,1.922262,6.028933
3rd_test,disp_full_48kHz,dimensionless,326.7928,1.404509,6.028933
3rd_test,disp_full_48kHz,dimensionless,327.1261,1.866861,6.028933
3rd_test,disp_full_48kHz,dimensionless,327.4594,2.216618,6.028933
3rd_test,disp_full_48kHz,dimensionless,327.7928,1.802124,6.028933
3rd_test,disp_full_48kHz,dimensionless,328.1261,5.570037,6.028933
3rd_test,disp_full_48kHz,dimensionless,328.4594,1.481536,6.028933
3rd_test,disp_full_48kHz,dimensionless,328.7928,3.666498,6.028933
3rd_test,disp_full_48kHz,dimensionless,329.1261,1.970453,6.028933
3rd_test,disp_full_48kHz,dimensionless,329.4594,1.982926,6.028933
3rd_test,disp_full_48kHz,dimensionless,329.7928,2.478516,6.028933
3rd_test,disp_full_48kHz,dimensionless,330.1261,1.963256,6.028933
3rd_test,disp_full_48kHz,dimensionless,330.4594,2.155877,6.028933
3rd_test,disp_full_48kHz,dimensionless,330.7928,2.738977,6.028933
3rd_test,disp_full_48kHz,dimensionless,331.1261,1.270226,6.028933
3rd_test,disp_full_48kHz,dimensionless,331.4594,2.740336,6.028933
3rd_test,disp_full_48kHz,dimensionless,331.7928,1.189027,6.028933
3rd_test,disp_full_48kHz,dimensionless,332.1261,1.661476,6.028933
3rd_test,disp_full_48kHz,dimensionless,332.4594,3.754866,6.028933
3rd_test,disp_full_48kHz,dimensionless,332.7928,2.178049,6.028933
3rd_test,disp_full_48kHz,dimensionless,333.1261,2.387116,6.028933
3rd_test,disp_full_48kHz,dimensionless,333.4594,2.283983,6.028933
3rd_test,disp_full_48kHz,dimensionless,333.7928,1.254218,6.028933
3rd_test,disp_full_48kHz,dimensionless,334.1261,1.297925,6.028933
3rd_test,disp_full_48kHz,dimensionless,334.4594,1.48661,6.028933
3rd_test,disp_full_48kHz,dimensionless,334.7928,3.213888,6.028933
3rd_test,disp_full_48kHz,dimensionless,335.1261,2.684721,6.028933
3rd_test,disp_full_48kHz,dimensionless,335.4594,2.369687,6.028933
3rd_test,disp_full_48kHz,dimensionless,335.7928,1.785931,6.028933
3rd_test,disp_full_48kHz,dimensionless,336.1261,2.361952,6.028933
3rd_test,disp_full_48kHz,dimensionless,336.4594,2.23566,6.028933
3rd_test,disp_full_48kHz,dimensionless,336.7928,2.195903,6.028933
3rd_test,disp_full_48kHz,dimensionless,337.1261,2.554561,6.028933
3rd_test,disp_full_48kHz,dimensionless,337.4594,4.190207,6.028933
3rd_test,disp_full_48kHz,dimensionless,337.7928,3.311592,6.028933
3rd_test,disp_full_48kHz,dimensionless,338.1261,2.562654,6.028933
3rd_test,disp_full_48kHz,dimensionless,338.4594,3.929746,6.028933
3rd_test,disp_full_48kHz,dimensionless,338.7928,2.450238,6.028933
3rd_test,disp_full_48kHz,dimensionless,339.1261,1.993996,6.028933
3rd_test,disp_full_48kHz,dimensionless,339.4594,1.51355,6.028933
3rd_test,disp_full_48kHz,dimensionless,339.7928,3.701067,6.028933
3rd_test,disp_full_48kHz,dimensionless,340.1261,3.381632,6.028933
3rd_test,disp_full_48kHz,dimensionless,340.4594,2.204123,6.028933
3rd_test,disp_full_48kHz,dimensionless,340.7928,3.17122,6.028933
3rd_test,disp_full_48kHz,dimensionless,341.1261,1.806133,6.028933
3rd_test,disp_full_48kHz,dimensionless,341.4594,1.943874,6.028933
3rd_test,disp_full_48kHz,dimensionless,341.7928,1.135675,6.028933
3rd_test,disp_full_48kHz,dimensionless,342.1261,6.603917,6.028933
3rd_test,disp_full_48kHz,dimensionless,342.4594,2.560475,6.028933
3rd_test,disp_full_48kHz,dimensionless,342.7928,1.858403,6.028933
3rd_test,disp_full_48kHz,dimensionless,343.1261,2.348317,6.028933
3rd_test,disp_full_48kHz,dimensionless,343.4594,2.741768,6.028933
3rd_test,disp_full_48kHz,dimensionless,343.7928,3.04026,6.028933
3rd_test,disp_full_48kHz,dimensionless,344.1261,1.746598,6.028933
3rd_test,disp_full_48kHz,dimensionless,344.4594,1.730518,6.028933
3rd_test,disp_full_48kHz,dimensionless,344.7928,1.509881,6.028933
3rd_test,disp_full_48kHz,dimensionless,345.1261,1.368373,6.028933
3rd_test,disp_full_48kHz,dimensionless,345.4594,1.636714,6.028933
3rd_test,disp_full_48kHz,dimensionless,345.7928,1.978002,6.028933
3rd_test,disp_full_48kHz,dimensionless,346.1261,4.701654,6.028933
3rd_test,disp_full_48kHz,dimensionless,346.4594,2.30983,6.028933
3rd_test,disp_full_48kHz,dimensionless,346.7928,5.534297,6.028933
3rd_test,disp_full_48kHz,dimensionless,347.1261,2.829901,6.028933
3rd_test,disp_full_48kHz,dimensionless,347.4594,2.342941,6.028933
3rd_test,disp_full_48kHz,dimensionless,347.7928,2.805348,6.028933
3rd_test,disp_full_48kHz,dimensionless,348.1261,3.927745,6.028933
3rd_test,disp_full_48kHz,dimensionless,348.4594,1.617924,6.028933
3rd_test,disp_full_48kHz,dimensionless,348.7928,1.876934,6.028933
3rd_test,disp_full_48kHz,dimensionless,349.1261,1.735932,6.028933
3rd_test,disp_full_48kHz,dimensionless,349.4594,2.958919,6.028933
3rd_test,disp_full_48kHz,dimensionless,349.7928,1.227243,6.028933
3rd_test,disp_full_48kHz,dimensionless,350.1261,1.735396,6.028933
3rd_test,disp_full_48kHz,dimensionless,350.4594,1.510073,6.028933
3rd_test,disp_full_48kHz,dimensionless,350.7928,1.122804,6.028933
3rd_test,disp_full_48kHz,dimensionless,351.1261,2.473415,6.028933
3rd_test,disp_full_48kHz,dimensionless,351.4594,2.485725,6.028933
3rd_test,disp_full_48kHz,dimensionless,351.7928,2.215739,6.028933
3rd_test,disp_full_48kHz,dimensionless,352.1261,1.583,6.028933
3rd_test,disp_full_48kHz,dimensionless,352.4594,1.942114,6.028933
3rd_test,disp_full_48kHz,dimensionless,352.7928,1.657303,6.028933
3rd_test,disp_full_48kHz,dimensionless,353.1261,1.675451,6.028933
3rd_test,disp_full_48kHz,dimensionless,353.4594,1.862536,6.028933
3rd_test,disp_full_48kHz,dimensionless,361.1586,2.078129,6.028933
3rd_test,disp_full_48kHz,dimensionless,361.4031,1.593521,6.028933
3rd_test,disp_full_48kHz,dimensionless,361.7364,1.897241,6.028933
3rd_test,disp_full_48kHz,dimensionless,362.0697,1.755221,6.028933
3rd_test,disp_full_48kHz,dimensionless,362.4031,1.999174,6.028933
3rd_test,disp_full_48kHz,dimensionless,362.7364,1.543113,6.028933
3rd_test,disp_full_48kHz,dimensionless,363.0697,1.344269,6.028933
3rd_test,disp_full_48kHz,dimensionless,363.4031,1.960413,6.028933
3rd_test,disp_full_48kHz,dimensionless,363.7364,2.992602,6.028933
3rd_test,disp_full_48kHz,dimensionless,364.0697,3.941314,6.028933
3rd_test,disp_full_48kHz,dimensionless,364.4031,1.449404,6.028933
3rd_test,disp_full_48kHz,dimensionless,364.7364,4.893342,6.028933
3rd_test,disp_full_48kHz,dimensionless,365.0697,1.374359,6.028933
3rd_test,disp_full_48kHz,dimensionless,365.4031,4.204823,6.028933
3rd_test,disp_full_48kHz,dimensionless,365.7364,2.382135,6.028933
3rd_test,disp_full_48kHz,dimensionless,366.0697,1.816254,6.028933
3rd_test,disp_full_48kHz,dimensionless,366.4031,2.057056,6.028933
3rd_test,disp_full_48kHz,dimensionless,366.7364,2.026125,6.028933
3rd_test,disp_full_48kHz,dimensionless,367.0697,4.800816,6.028933
3rd_test,disp_full_48kHz,dimensionless,367.4031,2.230753,6.028933
3rd_test,disp_full_48kHz,dimensionless,367.7364,3.892848,6.028933
3rd_test,disp_full_48kHz,dimensionless,368.0697,1.692076,6.028933
3rd_test,disp_full_48kHz,dimensionless,368.4031,1.963036,6.028933
3rd_test,disp_full_48kHz,dimensionless,368.7364,2.520217,6.028933
3rd_test,disp_full_48kHz,dimensionless,369.0697,3.604047,6.028933
3rd_test,disp_full_48kHz,dimensionless,369.4031,2.444569,6.028933
3rd_test,disp_full_48kHz,dimensionless,369.7364,1.386466,6.028933
3rd_test,disp_full_48kHz,dimensionless,370.0697,2.572134,6.028933
3rd_test,disp_full_48kHz,dimensionless,370.4031,2.846409,6.028933
3rd_test,disp_full_48kHz,dimensionless,370.7364,1.671838,6.028933
3rd_test,disp_full_48kHz,dimensionless,371.0697,2.42111,6.028933
3rd_test,disp_full_48kHz,dimensionless,371.4031,1.263866,6.028933
3rd_test,disp_full_48kHz,dimensionless,371.7364,3.385967,6.028933
3rd_test,disp_full_48kHz,dimensionless,372.0697,3.145422,6.028933
3rd_test,disp_full_48kHz,dimensionless,372.4031,2.834161,6.028933
3rd_test,disp_full_48kHz,dimensionless,372.7364,2.446837,6.028933
3rd_test,disp_full_48kHz,dimensionless,373.0697,2.756263,6.028933
3rd_test,disp_full_48kHz,dimensionless,373.4031,1.164123,6.028933
3rd_test,disp_full_48kHz,dimensionless,373.7364,3.122342,6.028933
3rd_test,disp_full_48kHz,dimensionless,374.0697,3.112441,6.028933
3rd_test,disp_full_48kHz,dimensionless,374.4031,1.298522,6.028933
3rd_test,disp_full_48kHz,dimensionless,374.7364,6.681933,6.028933
3rd_test,disp_full_48kHz,dimensionless,375.0697,2.098256,6.028933
3rd_test,disp_full_48kHz,dimensionless,375.4031,2.177416,6.028933
3rd_test,disp_full_48kHz,dimensionless,375.7364,1.50461,6.028933
3rd_test,disp_full_48kHz,dimensionless,376.0697,3.810053,6.028933
3rd_test,disp_full_48kHz,dimensionless,376.4031,3.820719,6.028933
3rd_test,disp_full_48kHz,dimensionless,376.7364,3.866682,6.028933
